code_pof;code_nat_acc;category_nat_acc
69015;10921;acucar
69015;10921;acucar
69066;10921;acucar
69066;10921;acucar
69066;10921;acucar
69067;10921;acucar
69068;10921;acucar
69068;10921;acucar
69086;10921;acucar
69086;10921;acucar
69087;10921;acucar
69087;10921;acucar
69087;10921;acucar
69088;10921;acucar
69088;10921;acucar
69088;10921;acucar
69088;10921;acucar
69088;10921;acucar
69088;10921;acucar
69089;10921;acucar
69089;10921;acucar
69089;10921;acucar
69091;10921;acucar
69149;10921;acucar
69150;10921;acucar
24044;10931;conserva de frutas
24052;10931;conserva de frutas
24074;10931;conserva de frutas
65035;10931;conserva de frutas
66002;10931;conserva de frutas
66017;10931;conserva de frutas
66023;10931;conserva de frutas
66026;10931;conserva de frutas
67061;10931;conserva de frutas
68016;10931;conserva de frutas
69010;10931;conserva de frutas
69012;10931;conserva de frutas
69013;10931;conserva de frutas
69014;10931;conserva de frutas
69024;10931;conserva de frutas
69032;10931;conserva de frutas
69034;10931;conserva de frutas
69035;10931;conserva de frutas
69060;10931;conserva de frutas
69064;10931;conserva de frutas
69079;10931;conserva de frutas
69080;10931;conserva de frutas
69092;10931;conserva de frutas
69093;10931;conserva de frutas
69094;10931;conserva de frutas
69095;10931;conserva de frutas
69106;10931;conserva de frutas
69107;10931;conserva de frutas
69131;10931;conserva de frutas
69132;10931;conserva de frutas
69133;10931;conserva de frutas
69142;10931;conserva de frutas
69143;10931;conserva de frutas
69144;10931;conserva de frutas
69145;10931;conserva de frutas
69146;10931;conserva de frutas
69153;10931;conserva de frutas
70024;10931;conserva de frutas
70038;10931;conserva de frutas
70047;10931;conserva de frutas
70065;10931;conserva de frutas
70067;10931;conserva de frutas
70103;10931;conserva de frutas
77001;10931;conserva de frutas
77002;10931;conserva de frutas
77003;10931;conserva de frutas
77004;10931;conserva de frutas
77005;10931;conserva de frutas
77006;10931;conserva de frutas
77007;10931;conserva de frutas
77008;10931;conserva de frutas
77009;10931;conserva de frutas
77010;10931;conserva de frutas
77011;10931;conserva de frutas
77013;10931;conserva de frutas
77037;10931;conserva de frutas
77038;10931;conserva de frutas
77040;10931;conserva de frutas
77042;10931;conserva de frutas
77044;10931;conserva de frutas
77052;10931;conserva de frutas
77057;10931;conserva de frutas
77066;10931;conserva de frutas
77067;10931;conserva de frutas
77070;10931;conserva de frutas
77072;10931;conserva de frutas
77073;10931;conserva de frutas
77074;10931;conserva de frutas
77075;10931;conserva de frutas
77076;10931;conserva de frutas
77078;10931;conserva de frutas
77079;10931;conserva de frutas
77081;10931;conserva de frutas
77082;10931;conserva de frutas
79023;10931;conserva de frutas
79052;10931;conserva de frutas
79069;10931;conserva de frutas
81037;10931;conserva de frutas
81038;10931;conserva de frutas
82020;10931;conserva de frutas
82021;10931;conserva de frutas
82022;10931;conserva de frutas
82047;10931;conserva de frutas
82051;10931;conserva de frutas
82053;10931;conserva de frutas
82062;10931;conserva de frutas
82101;10931;conserva de frutas
82102;10931;conserva de frutas
82103;10931;conserva de frutas
82104;10931;conserva de frutas
82105;10931;conserva de frutas
82110;10931;conserva de frutas
82111;10931;conserva de frutas
82114;10931;conserva de frutas
82115;10931;conserva de frutas
82116;10931;conserva de frutas
82117;10931;conserva de frutas
82118;10931;conserva de frutas
82119;10931;conserva de frutas
82120;10931;conserva de frutas
82121;10931;conserva de frutas
82122;10931;conserva de frutas
82123;10931;conserva de frutas
82136;10931;conserva de frutas
82143;10931;conserva de frutas
65019;10932;oleos e gorduras
79016;10932;oleos e gorduras
79016;10932;oleos e gorduras
79016;10932;oleos e gorduras
79016;10932;oleos e gorduras
79016;10932;oleos e gorduras
79016;10932;oleos e gorduras
79016;10932;oleos e gorduras
79016;10932;oleos e gorduras
79016;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79041;10932;oleos e gorduras
79042;10932;oleos e gorduras
79042;10932;oleos e gorduras
79042;10932;oleos e gorduras
79042;10932;oleos e gorduras
79042;10932;oleos e gorduras
79042;10932;oleos e gorduras
79042;10932;oleos e gorduras
79042;10932;oleos e gorduras
84001;10932;oleos e gorduras
84001;10932;oleos e gorduras
84001;10932;oleos e gorduras
84001;10932;oleos e gorduras
84001;10932;oleos e gorduras
84001;10932;oleos e gorduras
84001;10932;oleos e gorduras
84002;10932;oleos e gorduras
84003;10932;oleos e gorduras
84005;10932;oleos e gorduras
84006;10932;oleos e gorduras
84007;10932;oleos e gorduras
84007;10932;oleos e gorduras
84008;10932;oleos e gorduras
84009;10932;oleos e gorduras
84010;10932;oleos e gorduras
84012;10932;oleos e gorduras
84013;10932;oleos e gorduras
84013;10932;oleos e gorduras
84014;10932;oleos e gorduras
84014;10932;oleos e gorduras
84014;10932;oleos e gorduras
84014;10932;oleos e gorduras
84015;10932;oleos e gorduras
84015;10932;oleos e gorduras
84015;10932;oleos e gorduras
84015;10932;oleos e gorduras
84016;10932;oleos e gorduras
84016;10932;oleos e gorduras
84016;10932;oleos e gorduras
84016;10932;oleos e gorduras
84017;10932;oleos e gorduras
84017;10932;oleos e gorduras
84017;10932;oleos e gorduras
84017;10932;oleos e gorduras
84020;10932;oleos e gorduras
84022;10932;oleos e gorduras
84022;10932;oleos e gorduras
84023;10932;oleos e gorduras
84024;10932;oleos e gorduras
84025;10932;oleos e gorduras
84026;10932;oleos e gorduras
84027;10932;oleos e gorduras
84028;10932;oleos e gorduras
84029;10932;oleos e gorduras
84032;10932;oleos e gorduras
84033;10932;oleos e gorduras
84033;10932;oleos e gorduras
84033;10932;oleos e gorduras
84034;10932;oleos e gorduras
84035;10932;oleos e gorduras
84036;10932;oleos e gorduras
84037;10932;oleos e gorduras
84038;10932;oleos e gorduras
84038;10932;oleos e gorduras
84039;10932;oleos e gorduras
84040;10932;oleos e gorduras
84041;10932;oleos e gorduras
84042;10932;oleos e gorduras
84043;10932;oleos e gorduras
84044;10932;oleos e gorduras
84045;10932;oleos e gorduras
86086;10932;oleos e gorduras
82025;10933;cafe
82025;10933;cafe
82026;10933;cafe
82026;10933;cafe
82037;10933;cafe
82050;10933;cafe
82064;10933;cafe
82064;10933;cafe
82106;10933;cafe
82106;10933;cafe
82107;10933;cafe
82107;10933;cafe
82108;10933;cafe
82109;10933;cafe
82124;10933;cafe
82124;10933;cafe
82125;10933;cafe
82125;10933;cafe
82125;10933;cafe
82125;10933;cafe
82157;10933;cafe
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63001;10934;arroz e derivados
63002;10934;arroz e derivados
63002;10934;arroz e derivados
63002;10934;arroz e derivados
63002;10934;arroz e derivados
63005;10934;arroz e derivados
63034;10934;arroz e derivados
63034;10934;arroz e derivados
65001;10934;arroz e derivados
65001;10934;arroz e derivados
65001;10934;arroz e derivados
65001;10934;arroz e derivados
65001;10934;arroz e derivados
65001;10934;arroz e derivados
65001;10934;arroz e derivados
65001;10934;arroz e derivados
65001;10934;arroz e derivados
65002;10934;arroz e derivados
65002;10934;arroz e derivados
65002;10934;arroz e derivados
65002;10934;arroz e derivados
24121;10935;produtos derivados trigo
24127;10935;produtos derivados trigo
63035;10935;produtos derivados trigo
63036;10935;produtos derivados trigo
63042;10935;produtos derivados trigo
65003;10935;produtos derivados trigo
65004;10935;produtos derivados trigo
65005;10935;produtos derivados trigo
65006;10935;produtos derivados trigo
65007;10935;produtos derivados trigo
65008;10935;produtos derivados trigo
65009;10935;produtos derivados trigo
65010;10935;produtos derivados trigo
65012;10935;produtos derivados trigo
65013;10935;produtos derivados trigo
65014;10935;produtos derivados trigo
65015;10935;produtos derivados trigo
65016;10935;produtos derivados trigo
65017;10935;produtos derivados trigo
65018;10935;produtos derivados trigo
65020;10935;produtos derivados trigo
65022;10935;produtos derivados trigo
65037;10935;produtos derivados trigo
65039;10935;produtos derivados trigo
65040;10935;produtos derivados trigo
65041;10935;produtos derivados trigo
65045;10935;produtos derivados trigo
69019;10935;produtos derivados trigo
69045;10935;produtos derivados trigo
84004;10935;produtos derivados trigo
87001;10936;racoes
87002;10936;racoes
87003;10936;racoes
87004;10936;racoes
87005;10936;racoes
87006;10936;racoes
87007;10936;racoes
87008;10936;racoes
87009;10936;racoes
87010;10936;racoes
87011;10936;racoes
87012;10936;racoes
87013;10936;racoes
87016;10936;racoes
87018;10936;racoes
87019;10936;racoes
87020;10936;racoes
87021;10936;racoes
24008;10937;outros alimentos 1
24009;10937;outros alimentos 1
24010;10937;outros alimentos 1
24011;10937;outros alimentos 1
24012;10937;outros alimentos 1
24013;10937;outros alimentos 1
24078;10937;outros alimentos 1
24079;10937;outros alimentos 1
24080;10937;outros alimentos 1
24081;10937;outros alimentos 1
24082;10937;outros alimentos 1
24083;10937;outros alimentos 1
24084;10937;outros alimentos 1
24085;10937;outros alimentos 1
24088;10937;outros alimentos 1
24091;10937;outros alimentos 1
24092;10937;outros alimentos 1
24094;10937;outros alimentos 1
24095;10937;outros alimentos 1
24099;10937;outros alimentos 1
24114;10937;outros alimentos 1
24116;10937;outros alimentos 1
24119;10937;outros alimentos 1
24120;10937;outros alimentos 1
63033;10937;outros alimentos 1
65011;10937;outros alimentos 1
65021;10937;outros alimentos 1
65023;10937;outros alimentos 1
65024;10937;outros alimentos 1
65025;10937;outros alimentos 1
65026;10937;outros alimentos 1
65027;10937;outros alimentos 1
65028;10937;outros alimentos 1
65029;10937;outros alimentos 1
65030;10937;outros alimentos 1
65031;10937;outros alimentos 1
65032;10937;outros alimentos 1
65033;10937;outros alimentos 1
65034;10937;outros alimentos 1
65036;10937;outros alimentos 1
65042;10937;outros alimentos 1
65043;10937;outros alimentos 1
65044;10937;outros alimentos 1
65046;10937;outros alimentos 1
65047;10937;outros alimentos 1
65048;10937;outros alimentos 1
65049;10937;outros alimentos 1
65050;10937;outros alimentos 1
65051;10937;outros alimentos 1
65052;10937;outros alimentos 1
65053;10937;outros alimentos 1
65054;10937;outros alimentos 1
65055;10937;outros alimentos 1
65056;10937;outros alimentos 1
65057;10937;outros alimentos 1
65058;10937;outros alimentos 1
65059;10937;outros alimentos 1
65060;10937;outros alimentos 1
65061;10937;outros alimentos 1
65062;10937;outros alimentos 1
65063;10937;outros alimentos 1
65064;10937;outros alimentos 1
65065;10937;outros alimentos 1
65066;10937;outros alimentos 1
65067;10937;outros alimentos 1
65068;10937;outros alimentos 1
65069;10937;outros alimentos 1
65070;10937;outros alimentos 1
65071;10937;outros alimentos 1
65072;10937;outros alimentos 1
65073;10937;outros alimentos 1
65074;10937;outros alimentos 1
65075;10937;outros alimentos 1
65076;10937;outros alimentos 1
65077;10937;outros alimentos 1
65078;10937;outros alimentos 1
65079;10937;outros alimentos 1
65080;10937;outros alimentos 1
65081;10937;outros alimentos 1
65082;10937;outros alimentos 1
65083;10937;outros alimentos 1
65084;10937;outros alimentos 1
65085;10937;outros alimentos 1
65086;10937;outros alimentos 1
65087;10937;outros alimentos 1
65088;10937;outros alimentos 1
65089;10937;outros alimentos 1
65090;10937;outros alimentos 1
65091;10937;outros alimentos 1
65092;10937;outros alimentos 1
65093;10937;outros alimentos 1
65094;10937;outros alimentos 1
65095;10937;outros alimentos 1
65096;10937;outros alimentos 1
65097;10937;outros alimentos 1
65098;10937;outros alimentos 1
65099;10937;outros alimentos 1
65100;10937;outros alimentos 1
65101;10937;outros alimentos 1
65102;10937;outros alimentos 1
67095;10937;outros alimentos 1
69006;10937;outros alimentos 1
69007;10937;outros alimentos 1
69008;10937;outros alimentos 1
69009;10937;outros alimentos 1
69011;10937;outros alimentos 1
69017;10937;outros alimentos 1
69018;10937;outros alimentos 1
69020;10937;outros alimentos 1
69021;10937;outros alimentos 1
69022;10937;outros alimentos 1
69023;10937;outros alimentos 1
69025;10937;outros alimentos 1
69026;10937;outros alimentos 1
69027;10937;outros alimentos 1
69028;10937;outros alimentos 1
69029;10937;outros alimentos 1
69030;10937;outros alimentos 1
69031;10937;outros alimentos 1
69033;10937;outros alimentos 1
69036;10937;outros alimentos 1
69037;10937;outros alimentos 1
69038;10937;outros alimentos 1
69039;10937;outros alimentos 1
69041;10937;outros alimentos 1
69044;10937;outros alimentos 1
69046;10937;outros alimentos 1
69047;10937;outros alimentos 1
69049;10937;outros alimentos 1
69050;10937;outros alimentos 1
69051;10937;outros alimentos 1
69052;10937;outros alimentos 1
69053;10937;outros alimentos 1
69054;10937;outros alimentos 1
69055;10937;outros alimentos 1
69056;10937;outros alimentos 1
69057;10937;outros alimentos 1
69058;10937;outros alimentos 1
69059;10937;outros alimentos 1
69063;10937;outros alimentos 1
69065;10937;outros alimentos 1
69069;10937;outros alimentos 1
69070;10937;outros alimentos 1
69071;10937;outros alimentos 1
69072;10937;outros alimentos 1
69074;10937;outros alimentos 1
69076;10937;outros alimentos 1
69077;10937;outros alimentos 1
69078;10937;outros alimentos 1
69081;10937;outros alimentos 1
69082;10937;outros alimentos 1
69083;10937;outros alimentos 1
69084;10937;outros alimentos 1
69085;10937;outros alimentos 1
69098;10937;outros alimentos 1
69099;10937;outros alimentos 1
69100;10937;outros alimentos 1
69101;10937;outros alimentos 1
69102;10937;outros alimentos 1
69103;10937;outros alimentos 1
69104;10937;outros alimentos 1
69105;10937;outros alimentos 1
69108;10937;outros alimentos 1
69109;10937;outros alimentos 1
69115;10937;outros alimentos 1
69116;10937;outros alimentos 1
69117;10937;outros alimentos 1
69118;10937;outros alimentos 1
69119;10937;outros alimentos 1
69120;10937;outros alimentos 1
69121;10937;outros alimentos 1
69122;10937;outros alimentos 1
69123;10937;outros alimentos 1
69124;10937;outros alimentos 1
69125;10937;outros alimentos 1
69128;10937;outros alimentos 1
69129;10937;outros alimentos 1
69130;10937;outros alimentos 1
69137;10937;outros alimentos 1
69139;10937;outros alimentos 1
69140;10937;outros alimentos 1
69141;10937;outros alimentos 1
69147;10937;outros alimentos 1
69148;10937;outros alimentos 1
69152;10937;outros alimentos 1
69154;10937;outros alimentos 1
69155;10937;outros alimentos 1
69156;10937;outros alimentos 1
69157;10937;outros alimentos 1
69158;10937;outros alimentos 1
69159;10937;outros alimentos 1
69160;10937;outros alimentos 1
69161;10937;outros alimentos 1
69162;10937;outros alimentos 1
69163;10937;outros alimentos 1
69164;10937;outros alimentos 1
69165;10937;outros alimentos 1
69166;10937;outros alimentos 1
69167;10937;outros alimentos 1
69169;10937;outros alimentos 1
69171;10937;outros alimentos 1
69172;10937;outros alimentos 1
69173;10937;outros alimentos 1
69174;10937;outros alimentos 1
69175;10937;outros alimentos 1
69176;10937;outros alimentos 1
69177;10937;outros alimentos 1
70001;10937;outros alimentos 1
70002;10937;outros alimentos 1
70003;10937;outros alimentos 1
70004;10937;outros alimentos 1
70006;10937;outros alimentos 1
70007;10937;outros alimentos 1
70008;10937;outros alimentos 1
70009;10937;outros alimentos 1
70010;10937;outros alimentos 1
70011;10937;outros alimentos 1
70012;10937;outros alimentos 1
70013;10937;outros alimentos 1
70014;10937;outros alimentos 1
70015;10937;outros alimentos 1
70016;10937;outros alimentos 1
70017;10937;outros alimentos 1
70018;10937;outros alimentos 1
70019;10937;outros alimentos 1
70020;10937;outros alimentos 1
70021;10937;outros alimentos 1
70022;10937;outros alimentos 1
70023;10937;outros alimentos 1
70026;10937;outros alimentos 1
70027;10937;outros alimentos 1
70028;10937;outros alimentos 1
70029;10937;outros alimentos 1
70032;10937;outros alimentos 1
70033;10937;outros alimentos 1
70034;10937;outros alimentos 1
70035;10937;outros alimentos 1
70036;10937;outros alimentos 1
70037;10937;outros alimentos 1
70039;10937;outros alimentos 1
70040;10937;outros alimentos 1
70041;10937;outros alimentos 1
70042;10937;outros alimentos 1
70043;10937;outros alimentos 1
70044;10937;outros alimentos 1
70045;10937;outros alimentos 1
70046;10937;outros alimentos 1
70048;10937;outros alimentos 1
70049;10937;outros alimentos 1
70050;10937;outros alimentos 1
70051;10937;outros alimentos 1
70052;10937;outros alimentos 1
70053;10937;outros alimentos 1
70054;10937;outros alimentos 1
70055;10937;outros alimentos 1
70056;10937;outros alimentos 1
70057;10937;outros alimentos 1
70058;10937;outros alimentos 1
70059;10937;outros alimentos 1
70060;10937;outros alimentos 1
70061;10937;outros alimentos 1
70062;10937;outros alimentos 1
70064;10937;outros alimentos 1
70066;10937;outros alimentos 1
70068;10937;outros alimentos 1
70069;10937;outros alimentos 1
70070;10937;outros alimentos 1
70071;10937;outros alimentos 1
70072;10937;outros alimentos 1
70073;10937;outros alimentos 1
70074;10937;outros alimentos 1
70076;10937;outros alimentos 1
70077;10937;outros alimentos 1
70078;10937;outros alimentos 1
70079;10937;outros alimentos 1
70080;10937;outros alimentos 1
70081;10937;outros alimentos 1
70082;10937;outros alimentos 1
70083;10937;outros alimentos 1
70084;10937;outros alimentos 1
70085;10937;outros alimentos 1
70086;10937;outros alimentos 1
70087;10937;outros alimentos 1
70088;10937;outros alimentos 1
70089;10937;outros alimentos 1
70090;10937;outros alimentos 2
70091;10937;outros alimentos 2
70092;10937;outros alimentos 2
70093;10937;outros alimentos 2
70094;10937;outros alimentos 2
70095;10937;outros alimentos 2
70096;10937;outros alimentos 2
70097;10937;outros alimentos 2
70098;10937;outros alimentos 2
70099;10937;outros alimentos 2
70100;10937;outros alimentos 2
70101;10937;outros alimentos 2
70104;10937;outros alimentos 2
70105;10937;outros alimentos 2
70106;10937;outros alimentos 2
70107;10937;outros alimentos 2
70108;10937;outros alimentos 2
70109;10937;outros alimentos 2
70110;10937;outros alimentos 2
70111;10937;outros alimentos 2
70112;10937;outros alimentos 2
70113;10937;outros alimentos 2
70114;10937;outros alimentos 2
70115;10937;outros alimentos 2
70116;10937;outros alimentos 2
70117;10937;outros alimentos 2
70118;10937;outros alimentos 2
70119;10937;outros alimentos 2
70120;10937;outros alimentos 2
70121;10937;outros alimentos 2
70122;10937;outros alimentos 2
70123;10937;outros alimentos 2
70124;10937;outros alimentos 2
70125;10937;outros alimentos 2
70126;10937;outros alimentos 2
70127;10937;outros alimentos 2
70128;10937;outros alimentos 2
70129;10937;outros alimentos 2
70130;10937;outros alimentos 2
70131;10937;outros alimentos 2
70132;10937;outros alimentos 2
70133;10937;outros alimentos 2
70134;10937;outros alimentos 2
70135;10937;outros alimentos 2
70136;10937;outros alimentos 2
70137;10937;outros alimentos 2
70138;10937;outros alimentos 2
70139;10937;outros alimentos 2
70140;10937;outros alimentos 2
70142;10937;outros alimentos 2
70143;10937;outros alimentos 2
70144;10937;outros alimentos 2
70145;10937;outros alimentos 2
70146;10937;outros alimentos 2
70147;10937;outros alimentos 2
70148;10937;outros alimentos 2
70149;10937;outros alimentos 2
70150;10937;outros alimentos 2
70151;10937;outros alimentos 2
71066;10937;outros alimentos 2
77012;10937;outros alimentos 2
77014;10937;outros alimentos 2
77015;10937;outros alimentos 2
77016;10937;outros alimentos 2
77017;10937;outros alimentos 2
77018;10937;outros alimentos 2
77019;10937;outros alimentos 2
77020;10937;outros alimentos 2
77021;10937;outros alimentos 2
77054;10937;outros alimentos 2
77055;10937;outros alimentos 2
77058;10937;outros alimentos 2
77061;10937;outros alimentos 2
77071;10937;outros alimentos 2
77080;10937;outros alimentos 2
77085;10937;outros alimentos 2
77086;10937;outros alimentos 2
77087;10937;outros alimentos 2
77088;10937;outros alimentos 2
78067;10937;outros alimentos 2
79034;10937;outros alimentos 2
79035;10937;outros alimentos 2
79075;10937;outros alimentos 2
79125;10937;outros alimentos 2
80001;10937;outros alimentos 2
80002;10937;outros alimentos 2
80003;10937;outros alimentos 2
80004;10937;outros alimentos 2
80005;10937;outros alimentos 2
80006;10937;outros alimentos 2
80007;10937;outros alimentos 2
80008;10937;outros alimentos 2
80009;10937;outros alimentos 2
80010;10937;outros alimentos 2
80011;10937;outros alimentos 2
80012;10937;outros alimentos 2
80013;10937;outros alimentos 2
80014;10937;outros alimentos 2
80015;10937;outros alimentos 2
80016;10937;outros alimentos 2
80017;10937;outros alimentos 2
80018;10937;outros alimentos 2
80019;10937;outros alimentos 2
80020;10937;outros alimentos 2
80021;10937;outros alimentos 2
80022;10937;outros alimentos 2
80023;10937;outros alimentos 2
80024;10937;outros alimentos 2
80025;10937;outros alimentos 2
80026;10937;outros alimentos 2
80027;10937;outros alimentos 2
80028;10937;outros alimentos 2
80029;10937;outros alimentos 2
80030;10937;outros alimentos 2
80031;10937;outros alimentos 2
80032;10937;outros alimentos 2
80033;10937;outros alimentos 2
80034;10937;outros alimentos 2
80035;10937;outros alimentos 2
80036;10937;outros alimentos 2
80037;10937;outros alimentos 2
80038;10937;outros alimentos 2
80039;10937;outros alimentos 2
80040;10937;outros alimentos 2
80041;10937;outros alimentos 2
80042;10937;outros alimentos 2
80043;10937;outros alimentos 2
80044;10937;outros alimentos 2
80045;10937;outros alimentos 2
80046;10937;outros alimentos 2
80047;10937;outros alimentos 2
80048;10937;outros alimentos 2
80049;10937;outros alimentos 2
80050;10937;outros alimentos 2
80051;10937;outros alimentos 2
80052;10937;outros alimentos 2
80053;10937;outros alimentos 2
80054;10937;outros alimentos 2
80055;10937;outros alimentos 2
80056;10937;outros alimentos 2
80057;10937;outros alimentos 2
80058;10937;outros alimentos 2
80059;10937;outros alimentos 2
80060;10937;outros alimentos 2
80062;10937;outros alimentos 2
80063;10937;outros alimentos 2
80064;10937;outros alimentos 2
80065;10937;outros alimentos 2
80066;10937;outros alimentos 2
80067;10937;outros alimentos 2
80068;10937;outros alimentos 2
80069;10937;outros alimentos 2
80070;10937;outros alimentos 2
80071;10937;outros alimentos 2
80072;10937;outros alimentos 2
80073;10937;outros alimentos 2
80074;10937;outros alimentos 2
80075;10937;outros alimentos 2
80076;10937;outros alimentos 2
80077;10937;outros alimentos 2
80078;10937;outros alimentos 2
80079;10937;outros alimentos 2
80080;10937;outros alimentos 2
80081;10937;outros alimentos 2
80082;10937;outros alimentos 2
80083;10937;outros alimentos 2
80084;10937;outros alimentos 2
80085;10937;outros alimentos 2
80086;10937;outros alimentos 2
80087;10937;outros alimentos 2
80088;10937;outros alimentos 2
80089;10937;outros alimentos 2
80090;10937;outros alimentos 2
80091;10937;outros alimentos 2
80092;10937;outros alimentos 2
80093;10937;outros alimentos 2
80094;10937;outros alimentos 2
80095;10937;outros alimentos 2
80096;10937;outros alimentos 2
80097;10937;outros alimentos 2
80098;10937;outros alimentos 2
80099;10937;outros alimentos 2
80100;10937;outros alimentos 2
80101;10937;outros alimentos 2
80102;10937;outros alimentos 2
80103;10937;outros alimentos 2
80104;10937;outros alimentos 2
80105;10937;outros alimentos 2
80106;10937;outros alimentos 2
80107;10937;outros alimentos 2
80108;10937;outros alimentos 2
80109;10937;outros alimentos 2
80110;10937;outros alimentos 2
80111;10937;outros alimentos 2
80112;10937;outros alimentos 2
80113;10937;outros alimentos 2
80114;10937;outros alimentos 2
80115;10937;outros alimentos 2
80116;10937;outros alimentos 2
80117;10937;outros alimentos 2
80118;10937;outros alimentos 2
80119;10937;outros alimentos 2
80120;10937;outros alimentos 2
80121;10937;outros alimentos 2
80122;10937;outros alimentos 2
80123;10937;outros alimentos 2
80124;10937;outros alimentos 2
80125;10937;outros alimentos 2
80126;10937;outros alimentos 2
80127;10937;outros alimentos 2
80128;10937;outros alimentos 2
80129;10937;outros alimentos 2
80130;10937;outros alimentos 2
80131;10937;outros alimentos 2
80132;10937;outros alimentos 2
80133;10937;outros alimentos 2
80134;10937;outros alimentos 2
80135;10937;outros alimentos 2
80136;10937;outros alimentos 2
80137;10937;outros alimentos 2
80138;10937;outros alimentos 2
80139;10937;outros alimentos 2
80140;10937;outros alimentos 2
80141;10937;outros alimentos 2
80142;10937;outros alimentos 2
80143;10937;outros alimentos 2
80144;10937;outros alimentos 2
80145;10937;outros alimentos 2
80146;10937;outros alimentos 2
80147;10937;outros alimentos 2
80148;10937;outros alimentos 2
80149;10937;outros alimentos 2
80150;10937;outros alimentos 2
80151;10937;outros alimentos 2
80152;10937;outros alimentos 2
80153;10937;outros alimentos 2
81066;10937;outros alimentos 2
81069;10937;outros alimentos 2
81071;10937;outros alimentos 2
81073;10937;outros alimentos 2
81074;10937;outros alimentos 2
82027;10937;outros alimentos 2
82028;10937;outros alimentos 2
82029;10937;outros alimentos 2
82030;10937;outros alimentos 2
82031;10937;outros alimentos 2
82032;10937;outros alimentos 2
82033;10937;outros alimentos 2
82036;10937;outros alimentos 2
82039;10937;outros alimentos 2
82044;10937;outros alimentos 2
82048;10937;outros alimentos 2
82052;10937;outros alimentos 2
82056;10937;outros alimentos 2
82061;10937;outros alimentos 2
82063;10937;outros alimentos 2
82065;10937;outros alimentos 2
82066;10937;outros alimentos 2
82086;10937;outros alimentos 2
82131;10937;outros alimentos 2
82132;10937;outros alimentos 2
82133;10937;outros alimentos 2
82142;10937;outros alimentos 2
82144;10937;outros alimentos 2
82146;10937;outros alimentos 2
82151;10937;outros alimentos 2
82153;10937;outros alimentos 2
82154;10937;outros alimentos 2
82158;10937;outros alimentos 2
82160;10937;outros alimentos 2
82165;10937;outros alimentos 2
82167;10937;outros alimentos 2
82177;10937;outros alimentos 2
82189;10937;outros alimentos 2
82190;10937;outros alimentos 2
82191;10937;outros alimentos 2
82192;10937;outros alimentos 2
82193;10937;outros alimentos 2
82194;10937;outros alimentos 2
82195;10937;outros alimentos 2
82199;10937;outros alimentos 2
82200;10937;outros alimentos 2
82211;10937;outros alimentos 2
83053;10937;outros alimentos 2
90001;10937;outros alimentos 2
90002;10937;outros alimentos 2
90003;10937;outros alimentos 2
90004;10937;outros alimentos 2
90005;10937;outros alimentos 2
90007;10937;outros alimentos 2
90008;10937;outros alimentos 2
81084;10937;outros alimentos 2
24032;11001;bebidas
24033;11001;bebidas
24045;11001;bebidas
82001;11001;bebidas
82002;11001;bebidas
82003;11001;bebidas
82004;11001;bebidas
82005;11001;bebidas
82006;11001;bebidas
82007;11001;bebidas
82008;11001;bebidas
82009;11001;bebidas
82010;11001;bebidas
82011;11001;bebidas
82012;11001;bebidas
82013;11001;bebidas
82014;11001;bebidas
82015;11001;bebidas
82016;11001;bebidas
82017;11001;bebidas
82018;11001;bebidas
82019;11001;bebidas
82023;11001;bebidas
82024;11001;bebidas
82034;11001;bebidas
82035;11001;bebidas
82038;11001;bebidas
82040;11001;bebidas
82041;11001;bebidas
82042;11001;bebidas
82043;11001;bebidas
82046;11001;bebidas
82049;11001;bebidas
82054;11001;bebidas
82055;11001;bebidas
82057;11001;bebidas
82058;11001;bebidas
82059;11001;bebidas
82060;11001;bebidas
82067;11001;bebidas
82068;11001;bebidas
82069;11001;bebidas
82070;11001;bebidas
82071;11001;bebidas
82072;11001;bebidas
82073;11001;bebidas
82074;11001;bebidas
82075;11001;bebidas
82076;11001;bebidas
82077;11001;bebidas
82078;11001;bebidas
82079;11001;bebidas
82081;11001;bebidas
82082;11001;bebidas
82083;11001;bebidas
82084;11001;bebidas
82085;11001;bebidas
82087;11001;bebidas
82088;11001;bebidas
82089;11001;bebidas
82090;11001;bebidas
82091;11001;bebidas
82092;11001;bebidas
82093;11001;bebidas
82094;11001;bebidas
82095;11001;bebidas
82096;11001;bebidas
82097;11001;bebidas
82098;11001;bebidas
82099;11001;bebidas
82100;11001;bebidas
82126;11001;bebidas
82127;11001;bebidas
