idhh	dwt	ils_dispy	ils_origy	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicee	ils_sicer	ils_sicse
31872	4884,96	2850	0	2850	0	0	0	0	0	0
31873	4884,96	4845	5100	0	0	0	0	255	510	0
31874	2853,17	1163,15	0	1163,15	0	0	0	0	0	0
31875	2853,17	945,08	0	945,08	0	0	0	0	0	0
31876	2853,17	10006,44	10740,48	0	0	12,19	12,19	390,39	780,77	331,46
31877	2853,17	2146,24	2466,94	0	0	0	0	0	0	320,7
31878	1113,56	2522,99	2655,78	0	0	0	0	132,79	265,58	0
31879	1113,56	2241,77	0	2241,77	0	0	0	0	0	0
31880	1113,56	17754,24	0	22101,23	0	4346,99	4346,99	0	0	0
31881	1113,56	1528,36	1608,8	0	0	0	0	80,44	160,88	0
31882	1113,56	975,05	0	975,05	0	0	0	0	0	0
31883	1113,56	1560,91	0	1560,91	0	0	0	0	0	0
31884	1113,56	2883,22	2008,6	975,05	0	0	0	100,43	200,86	0
31885	1113,56	5197,44	5678,53	0	0	0	0	156,09	312,18	325
31886	1113,56	3109,23	3259,18	0	0	0	0	149,95	299,9	0
31887	1343,41	943,41	0	943,41	0	0	0	0	0	0
31888	1343,41	2329,82	1409,57	1006,84	0	0	0	60,41	120,82	26,18
31889	1343,41	5313,46	5772,46	0	0	0	0	134	268,01	325
31890	1343,41	12457,7	15000	0	0	1842,3	1842,3	700	1400	0
31891	1343,41	5768,76	3084,9	3084,9	0	0	0	0	0	401,04
31892	3425,74	4861,81	5117,69	0	0	0	0	255,88	511,77	0
31893	3425,74	1892,86	0	1892,86	0	0	0	0	0	0
31894	3425,74	598,19	687,58	0	0	0	0	0	0	89,38
31895	1540,95	1871,88	2097,58	0	0	0	0	29,37	58,73	196,33
31896	1540,95	434,07	490,83	0	0	0	0	4,4	8,81	52,35
31897	1540,95	2900	0	2900	0	0	0	0	0	0
31898	1540,95	2754	0	2754	0	0	0	0	0	0
31899	1540,95	522	600	0	0	0	0	0	0	78
31900	1540,95	7561,74	7993,49	0	0	32,07	32,07	399,67	799,35	0
31901	1540,95	3319,12	2473,86	968,95	0	0	0	123,69	247,39	0
31902	1174,48	1904,38	0	1904,38	0	0	0	0	0	0
31903	1174,48	10540,79	9581,78	1904,38	0	340,9	340,9	279,47	558,94	325
31904	1174,48	2103,83	2243,78	0	0	0	0	94,84	189,68	45,1
31905	1174,48	2040	2147,37	0	0	0	0	107,37	214,74	0
31906	1174,48	1034,91	99,41	948,42	0	0	0	0	0	12,92
31907	1174,48	2831,34	0	2831,34	0	0	0	0	0	0
31908	1174,48	5761,09	6064,31	0	0	0	0	303,22	606,43	0
31909	1174,48	1896,84	0	1896,84	0	0	0	0	0	0
31910	1174,48	2575,88	2819,22	0	0	0	0	50,92	101,84	192,42
31911	1624,23	1588,23	1671,82	0	0	0	0	83,59	167,18	0
31912	1624,23	2170,88	2495,26	0	0	0	0	0	0	324,38
31913	1624,23	1424,24	566,35	931,52	0	0	0	0	0	73,63
31914	1624,23	5755,13	4076,01	2041,98	0	0	0	104,39	208,77	258,48
31915	1624,23	948,23	1041,53	0	0	0	0	26,31	52,63	66,98
31916	1624,23	4119,24	4336,04	0	0	0	0	216,8	433,6	0
31917	1624,23	4141,1	3636,27	806,42	0	0	0	106,96	213,91	194,63
31918	1624,23	2424,16	567,4	1885,14	0	0	0	28,37	56,74	0
31919	1255,84	9082,57	4867,19	5805,65	0	1265,28	1265,28	0	0	325
31920	1255,84	3699,8	3894,53	0	0	0	0	194,73	389,45	0
31921	1255,84	1100,79	1177,47	0	0	0	0	47,74	95,49	28,94
31922	1255,84	4176,63	0	4200,13	0	23,5	23,5	0	0	0
31923	1255,84	2100,15	2201,12	0	0	0	0	100,97	201,94	0
31924	1081,28	7815,54	6231,48	2138,92	0	61,55	61,55	168,31	336,63	325
31925	1081,28	2919,03	1076,63	1896,23	0	0	0	53,83	107,66	0
31926	1081,28	2720,09	1845,14	967,21	0	0	0	92,26	184,51	0
31927	1081,28	4676,37	1209,85	3527,01	0	0	0	60,49	120,99	0
31928	1081,28	1276,84	1345,46	0	0	0	0	66,43	132,85	2,2
31929	1081,28	1935,14	0	1935,14	0	0	0	0	0	0
31930	1081,28	3561,86	0	3561,86	0	0	0	0	0	0
31931	1081,28	6969,82	4508,52	3308,75	0	631,47	631,47	215,98	431,95	0
31932	1051,09	2139,18	1208,81	990,81	0	0	0	60,44	120,88	0
31933	1051,09	2256,92	2375,7	0	0	0	0	118,79	237,57	0
31934	1051,09	553,78	582,93	0	0	0	0	29,15	58,29	0
31935	1051,09	6002,47	6574,2	0	0	243,02	243,02	328,71	657,42	0
31936	1051,09	1860,36	1958,27	0	0	0	0	97,91	195,83	0
31937	1051,09	926,3	975,05	0	0	0	0	48,75	97,51	0
31938	1051,09	2714,69	1850,09	957,1	0	0	0	92,5	185,01	0
31939	1051,09	4595,19	4787,71	0	0	0	0	192,51	385,02	0
31940	1051,09	4461,98	4696,82	0	0	0	0	234,84	469,68	0
31941	1686,56	1290,98	984,59	355,63	0	0	0	49,23	98,46	0
31942	1686,56	5021,66	806,25	4255,72	0	0	0	40,31	80,63	0
31943	1686,56	4265,97	3321,38	1110,66	0	0	0	166,07	332,14	0
31944	1686,56	3525,83	2364,69	1161,14	0	0	0	0	0	0
31945	1686,56	1060,31	1116,12	0	0	0	0	55,81	111,61	0
31946	965,81	4304,93	3524,03	957,1	0	0	0	176,2	352,4	0
31947	965,81	4291,38	1044,44	3421,87	0	39,15	39,15	0	0	135,78
31948	965,81	283,03	297,93	0	0	0	0	14,9	29,79	0
31949	965,81	6660,84	5553,17	1465,51	0	0	0	227,55	455,09	130,29
31950	965,81	3720,01	2301,04	1534,03	0	0	0	115,05	230,1	0
31951	965,81	2024,92	0	2024,92	0	0	0	0	0	0
31952	965,81	1974,63	2100,09	0	0	0	0	92,22	184,44	33,24
31953	965,81	2297,47	1325,07	1038,65	0	0	0	66,25	132,51	0
31954	3223,11	4692,76	5075,9	0	0	8,88	8,88	49,26	98,52	325
31955	3223,11	958,26	0	958,26	0	0	0	0	0	0
31956	3223,11	10777,46	3833,02	7605,71	0	469,62	469,62	191,65	383,3	0
31957	2392,34	111,14	127,75	0	0	0	0	0	0	16,61
31958	2392,34	3964,56	1485,18	2553,64	0	0	0	74,26	148,52	0
31959	2392,34	1165,43	1226,77	0	0	0	0	61,34	122,68	0
31960	2392,34	1878,95	1977,85	0	0	0	0	98,89	197,78	0
31961	2392,34	1400,98	1475,53	0	0	0	0	73,29	146,58	1,26
31962	2392,34	1139,88	1206,76	0	0	0	0	56,25	112,5	10,64
31963	2384,56	8438,97	5811,04	3304,9	0	386,41	386,41	290,55	581,1	0
31964	2384,56	1016,76	0	1016,76	0	0	0	0	0	0
31965	2384,56	98,53	113,25	0	0	0	0	0	0	14,72
31966	2384,56	1934,42	0	1934,42	0	0	0	0	0	0
31967	2384,56	1982,17	2086,5	0	0	0	0	104,32	208,65	0
31968	2384,56	1861,09	1959,04	0	0	0	0	97,95	195,9	0
31969	1428,81	1369,9	1442	0	0	0	0	72,1	144,2	0
31970	1428,81	12566,28	3045,78	11675,48	0	2154,98	2154,98	0	0	0
31971	1428,81	2753,77	3096,54	0	0	0	0	17,77	35,53	325
31972	1428,81	1892,16	0	1892,16	0	0	0	0	0	0
31973	1387,38	1957,28	0	1957,28	0	0	0	0	0	0
31974	1387,38	4429,8	4662,95	0	0	0	0	233,15	466,3	0
31975	1387,38	1914,2	0	1914,2	0	0	0	0	0	0
31976	1387,38	2173,3	1018,63	1205,6	0	0	0	50,93	101,86	0
31977	1387,38	5811,58	0	6112,59	0	301,01	301,01	0	0	0
31978	1387,38	2644,23	2783,4	0	0	0	0	139,17	278,34	0
31979	1387,38	2044,77	2173,99	0	0	0	0	95,88	191,75	33,34
31980	1413,22	1774,41	1875,16	0	0	0	0	89,39	178,77	11,37
31981	1413,22	3562,03	2747,2	952,19	0	0	0	137,36	274,72	0
31982	1413,22	1407,13	1481,19	0	0	0	0	74,06	148,12	0
31983	1413,22	2349,53	0	2349,53	0	0	0	0	0	0
31984	1413,22	2226,5	348	1923,74	0	0	0	0	0	45,24
31985	1413,22	3021,22	1292,39	1896,84	0	0	0	0	0	168,01
31986	1413,22	4721,06	3500,36	1400,03	0	0	0	107,71	215,41	71,62
31987	1413,22	1184,53	248,54	948,42	0	0	0	12,43	24,85	0
31988	1476,26	3818,84	4105,6	0	0	0	0	154,35	308,71	132,41
31989	1476,26	1751,9	1844,11	0	0	0	0	92,21	184,41	0
31990	1476,26	3756,44	3954,14	0	0	0	0	197,71	395,41	0
31991	1476,26	2761,25	2993,5	0	0	0	0	98,06	196,13	134,19
31992	1476,26	4284,03	3491,39	967,21	0	0	0	174,57	349,14	0
31993	1476,26	3143,19	3612,86	0	0	0	0	0	0	469,67
31994	1476,26	2022,33	2128,77	0	0	0	0	106,44	212,88	0
31995	2512,75	2271	2390,53	0	0	0	0	119,53	239,05	0
31996	2512,75	963,5	0	963,5	0	0	0	0	0	0
31997	2512,75	4527,64	2538,15	2385,86	0	71,37	71,37	0	0	325
31998	2512,75	8097,87	8868,42	0	0	327,12	327,12	443,42	886,84	0
31999	2512,75	970,31	0	970,31	0	0	0	0	0	0
32000	1327,75	2450,59	2648,19	0	0	0	0	91,67	183,34	105,93
32001	1327,75	4695,51	5092,68	0	0	72,17	72,17	0	0	325
32002	1327,75	2902,82	3055,6	0	0	0	0	152,78	305,56	0
32003	1327,75	1905,67	0	1905,67	0	0	0	0	0	0
32004	1327,75	6758,6	7263,15	0	0	70,21	70,21	109,34	218,69	325
32005	1327,75	2411,24	2538,15	0	0	0	0	126,91	253,82	0
32006	1327,75	3578,79	2741,2	1015,26	0	0	0	111,68	223,36	65,99
32007	1327,75	951,3	0	951,3	0	0	0	0	0	0
32008	3954,11	3918,31	1018,54	3032,18	0	0	0	0	0	132,41
32009	3954,11	3872,76	4076,59	0	0	0	0	203,83	407,66	0
32010	3954,11	6236,23	4777,36	1837,64	0	53,77	53,77	0	0	325
32011	1220,56	1137,83	1197,72	0	0	0	0	59,89	119,77	0
32012	1220,56	4445,55	0	4445,55	0	0	0	0	0	0
32013	1220,56	2032,99	2139,99	0	0	0	0	107	214	0
32014	1220,56	6492,32	0	6959,05	0	466,73	466,73	0	0	0
32015	1220,56	3022,22	3181,28	0	0	0	0	159,06	318,13	0
32016	1220,56	1480,17	0	1480,17	0	0	0	0	0	0
32017	1212,07	2283,56	1527,8	954,37	0	0	0	0	0	198,61
32018	1212,07	1686,54	1775,31	0	0	0	0	88,77	177,53	0
32019	1212,07	13983,18	12183,1	3615,34	0	1165,26	1165,26	0	0	650
32020	1212,07	7363,38	6091,55	2284,33	0	687,5	687,5	0	0	325
32021	1212,07	3083,34	0	3083,34	0	0	0	0	0	0
32022	1212,07	3202,67	348,78	2853,89	0	0	0	0	0	0
32023	1212,07	1928,36	29,61	1902,6	0	0	0	0	0	3,85
32024	1212,07	1377,3	1449,79	0	0	0	0	72,49	144,98	0
32025	486,2	2170,88	2495,26	0	0	0	0	0	0	324,38
32026	486,2	3447,45	0	3447,45	0	0	0	0	0	0
32027	486,2	5215,09	5489,57	0	0	0	0	274,48	548,96	0
32028	486,2	4027,33	4491,45	0	0	0	0	74,86	149,72	389,26
32029	486,2	3732,04	0	3732,04	0	0	0	0	0	0
32030	486,2	948,42	0	948,42	0	0	0	0	0	0
32031	486,2	1053,8	0	1053,8	0	0	0	0	0	0
32032	486,2	1888,89	1988,3	0	0	0	0	99,42	198,83	0
32033	1267,68	1280,5	323,46	973,21	0	0	0	16,17	32,35	0
32034	1267,68	1774,46	1889,33	0	0	0	0	81,72	163,43	33,15
32035	1267,68	2866,07	3016,92	0	0	0	0	150,85	301,69	0
32036	1267,68	1716,09	1806,42	0	0	0	0	90,32	180,64	0
32037	1267,68	958,26	0	958,26	0	0	0	0	0	0
32038	1267,68	1907,01	2079,12	0	0	0	0	61,36	122,72	110,75
32039	1400,79	2483,21	2613,91	0	0	0	0	130,7	261,39	0
32040	1400,79	2556,7	1838,62	957,1	0	0	0	0	0	239,02
32041	1400,79	1777,33	2042,91	0	0	0	0	0	0	265,58
32042	1400,79	957,1	0	957,1	0	0	0	0	0	0
32043	1400,79	1066,4	1225,75	0	0	0	0	0	0	159,35
32044	1400,79	958,26	0	958,26	0	0	0	0	0	0
32045	1400,79	1165,86	1227,22	0	0	0	0	61,36	122,72	0
32046	1400,79	957,1	0	957,1	0	0	0	0	0	0
32047	1400,79	0	0	0	0	0	0	0	0	0
32048	1183,92	3355	951,03	2403,97	0	0	0	0	0	0
32049	1183,92	1240,77	313,53	957,1	0	0	0	6,81	13,62	23,05
32050	1183,92	5153,26	4213,51	1225,75	0	0	0	153,22	306,44	132,79
32051	1183,92	7777,35	1840,83	6954,26	0	925,7	925,7	92,04	184,08	0
32052	1183,92	1314,15	409,07	958,26	0	0	0	0	0	53,18
32053	1183,92	3057,57	3218,49	0	0	0	0	160,92	321,85	0
32054	1183,92	4205,52	1191,28	3073,8	0	0	0	59,56	119,13	0
32055	1183,92	4174,42	666,75	3567,51	0	0	0	16,77	33,55	43,06
32056	2117,11	6433,29	1036,02	5822,43	0	425,16	425,16	0	0	0
32057	2117,11	970,75	0	970,75	0	0	0	0	0	0
32058	2117,11	967,21	0	967,21	0	0	0	0	0	0
32059	2117,11	4019,55	4335,42	0	0	0	0	154,84	309,67	161,03
32060	2117,11	4438,64	4128,97	516,12	0	0	0	206,45	412,9	0
32061	2117,11	6349,98	7107	0	0	401,67	401,67	355,35	710,7	0
32062	928,99	954,37	0	954,37	0	0	0	0	0	0
32063	928,99	1944,18	40,74	1908,74	0	0	0	0	0	5,3
32064	928,99	265,84	305,56	0	0	0	0	0	0	39,72
32065	928,99	2794,87	1018,54	1908,74	0	0	0	0	0	132,41
32066	928,99	1902,6	0	1902,6	0	0	0	0	0	0
32067	928,99	1050,33	1116,15	79,28	0	0	0	0	0	145,1
32068	928,99	2148,87	283,06	1902,6	0	0	0	0	0	36,8
32069	928,99	4811,3	1928,99	3080,29	0	0	0	0	0	197,98
32070	824,69	5201,1	5669,39	0	0	143,29	143,29	0	0	325
32071	824,69	823,19	866,52	0	0	0	0	43,33	86,65	0
32072	824,69	1866,94	1985,93	0	0	0	0	86,99	173,98	32
32073	824,69	1721,69	1812,31	0	0	0	0	90,62	181,23	0
32074	824,69	2455,18	2584,41	0	0	0	0	129,22	258,44	0
32075	824,69	1953,78	2056,61	0	0	0	0	102,83	205,66	0
32076	824,69	3769,81	3954,69	0	0	0	0	184,88	369,76	0
32077	824,69	286,28	329,06	0	0	0	0	0	0	42,78
32078	1544,58	932,23	0	932,23	0	0	0	0	0	0
32079	1544,58	1896,39	1996,2	0	0	0	0	99,81	199,62	0
32080	1544,58	2315,29	2314,44	116,57	0	0	0	115,72	231,44	0
32081	1544,58	1133,33	1192,98	0	0	0	0	59,65	119,3	0
32082	1544,58	1242,69	0	1242,69	0	0	0	0	0	0
32083	1544,58	7813,86	8615,96	0	0	371,3	371,3	430,8	861,6	0
32084	1544,58	5522,97	5821,99	0	0	7,92	7,92	291,1	582,2	0
32085	1544,58	3656,01	3848,43	0	0	0	0	192,42	384,84	0
32086	1544,58	5060,2	5525,96	0	0	0	0	157,88	315,77	307,88
32087	1348,92	1203,28	1266,61	0	0	0	0	63,33	126,66	0
32088	1348,92	909,69	430,71	500,52	0	0	0	21,54	43,07	0
32089	1348,92	1745,49	794,4	990,81	0	0	0	39,72	79,44	0
32090	1348,92	1360,17	1431,76	0	0	0	0	71,59	143,18	0
32091	1348,92	1679,76	1789,7	0	0	0	0	76,7	153,4	33,24
32092	1348,92	1596,21	682,5	951,1	0	0	0	32,08	64,16	5,32
32093	1348,92	985,29	40,58	949,98	0	0	0	0	0	5,28
32094	1348,92	177,36	203,86	0	0	0	0	0	0	26,5
32095	1459,04	5529,27	4881,14	1107,52	0	215,33	215,33	244,06	488,11	0
32096	1459,04	943,41	0	943,41	0	0	0	0	0	0
32097	1459,04	1052,14	1107,52	0	0	0	0	55,38	110,75	0
32098	1459,04	4409,9	2421,3	2157,99	0	0	0	90,86	181,72	78,53
32099	1459,04	3357,18	500	2937	0	14,82	14,82	0	0	65
32100	1459,04	1800	0	1800	0	0	0	0	0	0
32101	1459,04	1860,3	954	954	0	0	0	47,7	95,4	0
32102	9056,89	7339,72	0	8020,54	0	680,82	680,82	0	0	0
32103	1082,23	3208,38	0	3208,38	0	0	0	0	0	0
32104	1082,23	1629,66	0	1629,66	0	0	0	0	0	0
32105	1082,23	3340,2	3697,29	0	0	0	0	32,08	64,17	325
32106	1082,23	1515,65	1260,55	318,12	0	0	0	63,03	126,06	0
32107	1082,23	3890,47	0	3890,47	0	0	0	0	0	0
32108	1082,23	5526,07	220,17	5316,91	0	0	0	11,01	22,02	0
32109	1082,23	3247,23	1500,89	1902,6	0	0	0	24,28	48,56	131,98
32110	1082,23	1438,81	1514,54	0	0	0	0	75,73	151,45	0
32111	1972,06	3611,09	3801,15	0	0	0	0	190,06	380,12	0
32112	1972,06	8311,79	495	8632,17	0	815,38	815,38	0	0	0
32113	1972,06	4792,14	4998,11	0	0	6,82	6,82	199,14	398,29	0
32114	1972,06	963,57	412,9	604,35	0	0	0	0	0	53,68
32115	1972,06	17825,23	19182,13	3096,73	0	4032,49	4032,49	96,14	192,27	325
32116	5593,13	3665,8	3858,74	0	0	0	0	192,94	385,87	0
32117	5593,13	8047,56	6142,96	2251,78	0	40,03	40,03	307,15	614,3	0
32118	5593,13	6033,62	6552,1	0	0	0	0	208,31	416,61	310,17
32119	5593,13	2509,57	1769,59	828,46	0	0	0	88,48	176,96	0
32120	5593,13	6860,07	7456,12	0	0	196,49	196,49	74,56	149,12	325
32121	5593,13	1499,9	1578,84	0	0	0	0	78,94	157,88	0
32122	2265,19	952,19	0	952,19	0	0	0	0	0	0
32123	2265,19	1256,12	349,34	952,19	0	0	0	0	0	45,41
32124	2265,19	0	0	0	0	0	0	0	0	0
32125	2265,19	1418,72	1493,39	0	0	0	0	74,67	149,34	0
32126	2265,19	2366,29	2565,62	0	0	0	0	83,88	167,75	115,45
32127	2265,19	2575,69	2777,73	0	0	0	0	99,42	198,83	102,62
32128	3869,99	159,42	167,81	0	0	0	0	8,39	16,78	0
32129	3869,99	2789,78	2936,61	0	0	0	0	146,83	293,66	0
32130	3869,99	950	1000	0	0	0	0	50	100	0
32131	2136,92	4071,25	1497,15	2648,96	0	0	0	74,86	149,72	0
32132	2136,92	1378,89	1451,46	0	0	0	0	72,57	145,15	0
32133	2136,92	4249,99	4473,67	0	0	0	0	223,68	447,37	0
32134	2136,92	2896,29	3048,72	0	0	0	0	152,44	304,87	0
32135	2136,92	941,39	0	941,39	0	0	0	0	0	0
32136	1226,87	18438,46	21958,25	0	0	2421,88	2421,88	1097,91	2195,83	0
32137	1226,87	1084,94	0	1084,94	0	0	0	0	0	0
32138	1226,87	2147,87	2264,06	0	0	0	0	103,22	206,43	12,98
32139	1226,87	1209,42	0	1209,42	0	0	0	0	0	0
32140	1226,87	15610,61	18246,62	0	0	1723,68	1723,68	912,33	1824,66	0
32141	1226,87	1139,57	0	1139,57	0	0	0	0	0	0
32142	1226,87	7837,8	6519,23	1791,27	0	0	0	147,7	295,4	325
32143	450,81	7330,69	6894,83	957,1	0	4,72	4,72	191,52	383,05	325
32144	450,81	1067,42	1123,6	0	0	0	0	56,18	112,36	0
32145	450,81	3157,14	2525,04	957,1	0	0	0	0	0	325
32146	450,81	1914,2	0	1914,2	0	0	0	0	0	0
32147	450,81	5794,76	4269,71	1916,52	0	0	0	66,47	132,95	325
32148	450,81	2807,78	2955,56	0	0	0	0	147,78	295,56	0
32149	450,81	4040,01	4350,97	0	0	0	0	110,89	221,78	200,07
32150	450,81	7411,24	8523,06	0	0	786,82	786,82	0	0	325
32151	450,81	10068,63	11782,63	0	0	1319,7	1319,7	0	0	394,3
32152	6170,45	5954,47	0	6263,14	0	308,67	308,67	0	0	0
32153	6170,45	7022,87	7400,83	0	0	7,92	7,92	370,04	740,08	0
32154	1921,95	3875,8	2886,23	1133,88	0	0	0	144,31	288,62	0
32155	1921,95	2509,12	553,54	1983,26	0	0	0	27,68	55,35	0
32156	1921,95	1909,27	0	1909,27	0	0	0	0	0	0
32157	1921,95	613,17	704,79	0	0	0	0	0	0	91,62
32158	1921,95	9574,89	4524,54	5278,95	0	2,37	2,37	226,23	452,45	0
32159	1921,95	7847,46	6169,82	2420,62	0	417,98	417,98	0	0	325
32160	1921,95	1364,34	1436,15	0	0	0	0	71,81	143,62	0
32161	1782	2678,18	2819,14	0	0	0	0	140,96	281,91	0
32162	1782	0	0	0	0	0	0	0	0	0
32163	1782	1808	640	1200	0	0	0	32	64	0
32164	1782	6653,61	7014	0	0	9,69	9,69	350,7	701,4	0
32165	1782	3325	3500	0	0	0	0	175	350	0
32166	1782	3477,92	3921,81	0	0	0	0	41,22	82,43	402,67
32167	965,68	1251,24	313,33	978,64	0	0	0	0	0	40,73
32168	965,68	908,66	1044,44	0	0	0	0	0	0	135,78
32169	965,68	978,64	0	978,64	0	0	0	0	0	0
32170	965,68	1908,35	978,64	978,64	0	0	0	48,93	97,86	0
32171	965,68	1581,72	1664,97	0	0	0	0	83,25	166,5	0
32172	965,68	2163,42	2435,02	0	0	0	0	28,1	56,19	243,5
32173	965,68	1963,63	1040,61	975,05	0	0	0	52,03	104,06	0
32174	965,68	1950,1	0	1950,1	0	0	0	0	0	0
32175	1397,62	1612,72	1697,6	0	0	0	0	84,88	169,76	0
32176	1397,62	1488,69	1589,38	0	0	0	0	66,21	132,41	34,48
32177	1397,62	1494,97	1573,65	0	0	0	0	78,68	157,37	0
32178	1397,62	6352,49	5685,46	951,3	0	0	0	284,27	568,55	0
32179	1397,62	1969,23	1077	946,08	0	0	0	53,85	107,7	0
32180	1397,62	871,49	917,36	0	0	0	0	45,87	91,74	0
32181	3343,16	1596,46	1680,48	0	0	0	0	84,02	168,05	0
32182	3343,16	4757,89	5009,52	0	0	1,16	1,16	250,48	500,95	0
32183	3343,16	1849,11	1988,29	0	0	0	0	74,56	149,12	64,62
32184	3343,16	1700	1789,47	0	0	0	0	89,47	178,95	0
32185	3343,16	2315,75	2471,23	0	0	0	0	103,61	207,22	51,87
32186	1909,51	7773,37	5214,83	3064,37	0	89,83	89,83	163,7	327,41	252,3
32187	1909,51	4550,96	1022,69	3579,4	0	0	0	51,13	102,27	0
32188	1909,51	4413,35	4704,35	0	0	55,79	55,79	235,22	470,44	0
32189	1909,51	4954,91	5215,69	0	0	0	0	260,78	521,57	0
32190	1909,51	2963,23	3119,19	0	0	0	0	155,96	311,92	0
32191	1909,51	682,9	718,84	0	0	0	0	35,94	71,88	0
32192	1101,08	1643,33	1888,88	0	0	0	0	0	0	245,55
32193	1101,08	948,42	0	948,42	0	0	0	0	0	0
32194	1101,08	1896,84	0	1896,84	0	0	0	0	0	0
32195	1101,08	948,42	0	948,42	0	0	0	0	0	0
32196	1101,08	993,76	58,84	942,57	0	0	0	0	0	7,65
32197	1101,08	2827,71	0	2827,71	0	0	0	0	0	0
32198	1101,08	942,57	0	942,57	0	0	0	0	0	0
32199	1101,08	2170,47	1292,53	942,57	0	0	0	64,63	129,25	0
32200	1368,15	5991,52	3915,63	2496,96	0	159,32	159,32	154,55	309,1	107,2
32201	1368,15	2886,28	1510,26	1572,35	0	0	0	0	0	196,33
32202	1368,15	5547,67	5839,65	0	0	0	0	291,98	583,97	0
32203	1368,15	1434,75	1510,26	0	0	0	0	75,51	151,03	0
32204	1368,15	439,98	463,14	0	0	0	0	23,16	46,31	0
32205	1368,15	526,26	553,95	0	0	0	0	27,7	55,4	0
32206	1368,15	2724	600	2154	0	0	0	30	60	0
32207	1368,15	2358	0	2358	0	0	0	0	0	0
32208	608,73	3149,5	3315,26	0	0	0	0	165,76	331,53	0
32209	608,73	3248,96	841,25	2407,71	0	0	0	0	0	0
32210	608,73	1327,53	375,56	970,75	0	0	0	18,78	37,56	0
32211	608,73	949,66	0	949,66	0	0	0	0	0	0
32212	608,73	807,01	814,76	0	0	0	0	7,74	15,48	0
32213	608,73	1746,17	1951,08	0	0	0	0	30,46	60,92	174,45
32214	608,73	675,17	710,7	0	0	0	0	35,54	71,07	0
32215	608,73	3533,1	4061,04	0	0	0	0	0	0	527,94
32216	1637,36	1453,87	1671,11	0	0	0	0	0	0	217,24
32217	1637,36	4098,64	4314,36	0	0	0	0	215,72	431,44	0
32218	1637,36	1873,09	0	1873,09	0	0	0	0	0	0
32219	1637,36	2461,03	1560,91	978,17	0	0	0	78,05	156,09	0
32220	1457,57	2405,78	1527,8	954,37	0	0	0	76,39	152,78	0
32221	1457,57	4221,68	4443,87	0	0	0	0	222,19	444,39	0
32222	1457,57	1161,13	1222,24	0	0	0	0	61,11	122,22	0
32223	1457,57	17554,17	20981,34	0	0	2378,1	2378,1	1049,07	2098,13	0
32224	1457,57	3352,38	1116,78	2291,44	0	0	0	55,84	111,68	0
32225	1457,57	1238,62	0	1238,62	0	0	0	0	0	0
32226	1457,57	5710,72	6193,08	0	0	0	0	157,37	314,73	325
32227	1457,57	14401,42	15216,62	2140,54	0	2194,9	2194,9	760,83	1521,66	0
32228	1457,57	4453,66	4688,07	0	0	0	0	234,4	468,81	0
32229	490,67	5161,4	1532,18	3828,4	0	0	0	0	0	199,18
32230	490,67	957,1	0	957,1	0	0	0	0	0	0
32231	490,67	7893,64	3268,66	4949,98	0	0	0	0	0	325
32232	490,67	2441,46	2347,9	398,79	0	0	0	0	0	305,23
32233	490,67	1825,85	2093,98	0	0	0	0	2,55	5,11	265,58
32234	490,67	957,1	0	957,1	0	0	0	0	0	0
32235	490,67	981	1032,63	0	0	0	0	51,63	103,26	0
32236	490,67	1448,64	562,48	959,28	0	0	0	0	0	73,12
32237	490,67	4925,26	5353,76	0	0	103,5	103,5	0	0	325
32238	1874,4	5639,55	3004,02	3020,51	0	231,36	231,36	148,06	296,12	5,57
32239	1874,4	19509,81	2013,67	21546,31	0	3788,39	3788,39	0	0	261,78
32240	1874,4	2606,56	2743,75	0	0	0	0	137,19	274,38	0
32241	1874,4	9968,46	11990,23	0	0	1422,26	1422,26	599,51	1199,02	0
32242	1874,4	1714,56	1863,17	0	0	0	0	58,5	117	90,11
32243	3713,65	24964,68	1197,72	28457,9	0	4631,05	4631,05	59,89	119,77	0
32244	3713,65	4892,53	2195,82	2994,31	0	167,85	167,85	0	0	129,75
32245	3713,65	6930,94	0	7589,34	0	658,4	658,4	0	0	0
32246	1748,14	2833,15	831,83	2042,91	0	0	0	41,59	83,18	0
32247	1748,14	1436,74	1512,36	0	0	0	0	75,62	151,24	0
32248	1748,14	6280,88	6611,46	0	0	0	0	330,57	661,15	0
32249	1748,14	2082,36	2191,96	0	0	0	0	109,6	219,2	0
32250	1748,14	793,43	835,19	0	0	0	0	41,76	83,52	0
32251	1748,14	7216,65	2543,24	4929,36	0	128,79	128,79	127,16	254,32	0
32252	1748,14	975,05	0	975,05	0	0	0	0	0	0
32253	1748,14	7776,88	5228,56	2982,48	0	172,73	172,73	261,43	522,86	0
32254	703,94	869,13	999	0	0	0	0	0	0	129,87
32255	703,94	1381,39	503,42	943,41	0	0	0	0	0	65,44
32256	703,94	1415,45	542,58	943,41	0	0	0	0	0	70,54
32257	703,94	1886,82	0	1886,82	0	0	0	0	0	0
32258	703,94	267,82	281,92	0	0	0	0	14,1	28,19	0
32259	703,94	2975	3300	0	0	0	0	0	0	325
32260	703,94	1254	300	954	0	0	0	0	0	0
32261	703,94	1979,83	104,88	1888,59	0	0	0	0	0	13,63
32262	703,94	5145,28	5795,28	0	0	0	0	0	0	650
32263	3041,97	1133,33	1192,98	0	0	0	0	59,65	119,3	0
